car;area;mun
 RN-2406106-7F22AF24D940498AA4C9165A2F44D8BD;62989;Jucurutu
 RN-2406106-662993368FFF4E819A535345F5132327;83640;Jucurutu
 RN-2406106-0C0965368F134ABF95B3D9DD35C1574B;139504;Jucurutu
 RN-2406106-9D986A3D577440F3A7A14BC40F1081D8;100392;Jucurutu
 RN-2406106-8C954C7770364FBE88F2227AEAB96FDC;14188;Jucurutu
 RN-2406106-39039A2AAA5B4898AB723420926A0444;0.6957;Jucurutu
 RN-2406106-ADC87E10FA7B40EBB68EF6B52466DD79;10843;Jucurutu
 RN-2406106-580176A246884DBCA35623921F8096CD;0.7017;Jucurutu
 RN-2406106-4DD085539031481D9B07E21B66C20104;0.3426;Jucurutu
 RN-2406106-8DBE679EE29648A185765EC3AA3EDD1E;13803;Jucurutu
 RN-2406106-FC4738E8F5D04EFC8C6DAFB900BDFB36;0.9850;Jucurutu
 RN-2406106-8B16ACC93A9F4119A678C631210AC686;10846;Jucurutu
 RN-2406106-AE0EE7FC0E8945E19F0053AB370A6121;82988;Jucurutu
 RN-2406106-FD63DDC00E3D407A840BFF58D3D0E781;18622;Jucurutu
 RN-2406106-8767AA9A2B8C4532BCB80D5FFAE7264C;20892;Jucurutu
 RN-2406106-9183BBF4D98C4ABEA2A24DC17C53B321;32975;Jucurutu
 RN-2406106-3AA24FBBB840476E9FC13B4F6CAF9942;60053;Jucurutu
 RN-2406106-C1964C47E3FD41D39CDE2C5C65778220;313760;Jucurutu
 RN-2406106-C17ABE93AE134D11AD010FAEC1E0BD1A;21998;Jucurutu
 RN-2406106-987833511C464883BA660F3F57ABEB28;271392;Jucurutu
 RN-2406106-BBC79413AB3347F19BC43E8B99A37184;116842;Jucurutu
 RN-2406106-DAE90091A92D4E89A7D816385C0EEEF2;4637114;Jucurutu
 RN-2406106-51A35425C8394026825EE28A95C0AF7F;41450;Jucurutu
 RN-2406106-0A485715481E4053AA306F483717F58F;0.4473;Jucurutu
 RN-2406106-A5596D08755642F9A6DA39435BB8A84F;21177;Jucurutu
 RN-2406106-E424FD0911AF4541B1FE9D4364A0BDDD;1262037;Jucurutu
 RN-2406106-95556772F54B4BD0B7AA8124F2B80A3B;0.8413;Jucurutu
 RN-2406106-8FAF69BEE82243D69A7CF7C6FC78E2D0;539076;Jucurutu
 RN-2406106-DF9DF762EF434E31ACE46DB44755515F;31404;Jucurutu
 RN-2406106-4134A787677D496FAAD93C56BABC2F2D;76433;Jucurutu
 RN-2406106-C618C88F9C234A5E8B55FDBFAD253FF5;215316;Jucurutu
 RN-2406106-0AB5950B6D404CFBAB6DAECC7649FF69;4957143;Jucurutu
 RN-2406106-8A6FB4877CB5450396F3AE4585118B6B;594538;Jucurutu
 RN-2406106-B01978FFD0214818B8358AA9C8B41082;0.9945;Jucurutu
 RN-2406106-7AF3E2034A3D4509822A58EB9D2B02B0;186805;Jucurutu
 RN-2406106-88E30D560F724AD9B6A8C342F81DB4C3;77491;Jucurutu
 RN-2406106-9EC07355AAA245F79DC50733F1AF3EC2;77201;Jucurutu
 RN-2406106-B2C124D305DB499ABE4068CCCCA853CE;0.3486;Jucurutu
 RN-2406106-FE6DE25174384FFEB0A00EC6BEFEAD1D;0.7569;Jucurutu
 RN-2406106-B98C6842F4AE4FD59CFC76C61A3CD71C;50439;Jucurutu
 RN-2406106-8C52267FB20B4773AF6A34635C8B8BC8;333897;Jucurutu
 RN-2406106-F008FC106C8F477AB662B3BC0D69ABFB;0.6150;Jucurutu
 RN-2406106-ABE30489DADA4838AED3AF2559D53AFE;10192;Jucurutu
 RN-2406106-2DE37FF1BCC4425887857C8442D9FB99;28412;Jucurutu
 RN-2406106-21AA0A0980F447129A753049DED875B2;0.6766;Jucurutu
 RN-2406106-1C7A626451124F6685E33BD4E8FE0B62;1056139;Jucurutu
 RN-2406106-533DEA7797C34D25B5CC55D456F7B669;114858;Jucurutu
 RN-2406106-8E3A431A842947229BA43CD84F8C35FF;245968;Jucurutu
 RN-2406106-FD28454A5951499FB12265E2FA8DF0B3;960046;Jucurutu
 RN-2406106-D42633549A8B41ED96FD2D28AE782317;26080;Jucurutu
 RN-2406106-9F023B17CCD44CA59AC0B6965B80ED95;360277;Jucurutu
 RN-2406106-C40B6CBADCFC4CC5BE5ACC7EE1A9B305;3152648;Jucurutu
 RN-2406106-2445F182C9154CB5AD190BD1C9F90187;31419;Jucurutu
 RN-2406106-FB4EEAD1EECF4138B700D281DDC2D139;0.0358;Jucurutu
 RN-2406106-87158412EF64427BA26D9D4250D6C521;20657;Jucurutu
 RN-2406106-376F8DDEF5724933A07CB381C9D672F4;1164742;Jucurutu
 RN-2406106-8E462710AA454A28BB5B7D050F82A1C7;28644;Jucurutu
 RN-2406106-3F91A976526A4460A9AE8FC1EE04DDE0;22762;Jucurutu
 RN-2406106-4F4DF118B47B4007B1659376D3955B0C;0.8684;Jucurutu
 RN-2406106-D9B26A91884442E79DFAE03001EBF3F5;159570;Jucurutu
 RN-2406106-D5F99CF35D5747A8B7B80D299D66E32A;32040;Jucurutu
 RN-2406106-D5DB17CC2BD64A7382C06F7654ABDE71;16209;Jucurutu
 RN-2406106-904EB689D0F04860AFBAB00A9ABA996D;10252;Jucurutu
 RN-2406106-5ED554DFE40C401291F315004976459B;0.1040;Jucurutu
 RN-2406106-F274F3A7A81C41DAABA829563469679D;19848;Jucurutu
 RN-2406106-8AB6BE72161043CF8C17041F08582814;0.1986;Jucurutu
 RN-2406106-EDE513CB375E4E9BB40A66E427032DBC;93607;Jucurutu
 RN-2406106-4B5F0CA7727C44C393F218D22FE62C5B;205969;Jucurutu
 RN-2406106-D32DAA7614B74F29B90584CAC8D9E0C4;0.7473;Jucurutu
 RN-2406106-D5BFE93B871449B2BC9C6290AAC05F11;11503;Jucurutu
 RN-2406106-3D2D1AF9C80140D2897EEC1393E46809;16395;Jucurutu
 RN-2406106-5EEE1F67204646ABA1D0584E3F212831;0.1106;Jucurutu
 RN-2406106-A7241D6A38994D148E61084B37DEB632;1068936;Jucurutu
 RN-2406106-CF238585A01F4C82A1498EE395BBAF9A;0.0321;Jucurutu
 RN-2406106-3CAF87EC20FB40A4B312AFF7C0429175;0.5152;Jucurutu
 RN-2406106-FC2954BA494B46BFA24478D7A079FB94;0.0746;Jucurutu
 RN-2406106-C5CEAE943F6D4FA3B7B0FF4AE8ACC9A5;34788;Jucurutu
 RN-2406106-10250331EDCA48F1BC2E11AF6911F0EC;509084;Jucurutu
 RN-2406106-FD95FA46A5614276B6E9758C825D008B;16387;Jucurutu
 RN-2406106-55C8C3EF99314C479BC3B84BF1ABB57D;3958619;Jucurutu
 RN-2406106-169410F216404A5BA9F9507C075217C6;0.4768;Jucurutu
 RN-2406106-13F86FDF8CE048D5B24F094C1552D9F6;0.9701;Jucurutu
 RN-2406106-C88C1FB9DF5E4DC6A42049013A048146;406886;Jucurutu
 RN-2406106-89B5321A0DBB454EB95A725BC0650E3C;514378;Jucurutu
 RN-2406106-31954CF2AA314142A0BC0B66FBA16701;38336;Jucurutu
 RN-2406106-7C047B06900747838EB78EF18E1FD64C;69883;Jucurutu
 RN-2406106-F9C529E9A21D4FFCA7D4985ABBBF618D;7018853;Jucurutu
 RN-2406106-86C473CFA76842A5AD50D14866BBEB64;0.4551;Jucurutu
 RN-2406106-97EC3798FB0041BE969963BB265918BB;346712;Jucurutu
 RN-2406106-EBF213E425C14883B389C7CA7A1D925B;229020;Jucurutu
 RN-2406106-27140D0B69F74C5789F2A056B82AF3E4;108151;Jucurutu
 RN-2406106-99D5491BD9DB48C4B3E156E70F5D9337;729623;Jucurutu
 RN-2406106-0592070AF7A9409BB4E3D47C75945BFE;0.4412;Jucurutu
 RN-2406106-59AC72ADFA3B4FCBA03A5FF2AEC330A8;52809;Jucurutu
 RN-2406106-E968F64B4BDF46159266054966855677;116612;Jucurutu
 RN-2406106-267B771D6F8B44A2A94196C7809B68FC;0.0981;Jucurutu
 RN-2406106-5423641E9C3D42488B5753158D979B3C;169591;Jucurutu
 RN-2406106-C4D3E193E22546E799D7D57CA95C191A;1981551;Jucurutu
 RN-2406106-05DAE821017D462FBB2D9F9E796919D2;0.4202;Jucurutu
 RN-2406106-D3FBC8F658A84CD9AC9EDF966CF30218;60974;Jucurutu
 RN-2406106-2FBC8B8966D641C5B58532470D6EEF0B;22460;Jucurutu
 RN-2406106-02E609CB3E7B4D85A2715E472ABCFB4B;219451;Jucurutu
 RN-2406106-F4DC1FB790A14527BA3E3B90FD20B405;23512;Jucurutu
 RN-2406106-D380DB3F881A4D84B66C3B6F1BC33CD5;1729829;Jucurutu
 RN-2406106-C6A0F5DF29794B80BC09D45C5EDE4B71;0.6498;Jucurutu
 RN-2406106-AFE20F4123984D34877E38C0F0C3B742;0.2610;Jucurutu
 RN-2406106-2AC61123CC76493E9256761C8619A241;0.2329;Jucurutu
 RN-2406106-2E75F5B1B3A641D8A65C9A3CC0110311;418225;Jucurutu
 RN-2406106-BFEB31D840F6425CB9B90AC25E73A91E;15401;Jucurutu
 RN-2406106-6DCD6CF723EF43B1A83E933F4FA3EFFA;482932;Jucurutu
 RN-2406106-76F6BE1B3304420082AEC53283A8776F;1182651;Jucurutu
 RN-2406106-B43578B10CDC4D1FA581012B6EA0FC11;81179;Jucurutu
 RN-2406106-DAFA6F9872274FB3B78BE1ACDD24C197;487630;Jucurutu
 RN-2406106-E7BA1E5D4BA24F329215CB5FD317060B;39619;Jucurutu
 RN-2406106-B611DA243DBE44D4B8140481327DD70A;499054;Jucurutu
 RN-2406106-C2D1B68A9D134E5F90FACB95EA1F9813;13719064;Jucurutu
 RN-2406106-CDDB2327642A4F468891EB71FDA429A0;36835;Jucurutu
 RN-2406106-16DFA32F9FC343758446C891547F87C4;1995269;Jucurutu
 RN-2406106-24A340E5F26049D09B761309ECB80FE2;139683;Jucurutu
 RN-2406106-1585BC5B2C0C4C74B8F2DAF7669A1B94;153915;Jucurutu
 RN-2406106-15D97F68F7344B0BABF892462D3A4070;25575;Jucurutu
 RN-2406106-B79B524F3A354FF0849E8CD3A6AF9B86;0.4835;Jucurutu
 RN-2406106-C6B9CCD8DAC34D70B5A747B849975A6E;4469865;Jucurutu
 RN-2406106-E75481373D9749EE98E4AA1AF998C59A;1917892;Jucurutu
 RN-2406106-683B9EDCA46B4FA78530EC9C3BFF7D2E;0.1581;Jucurutu
 RN-2406106-60079B020DC542E3B3C7FDE77B959449;1727794;Jucurutu
 RN-2406106-7553D46F235946BF988FFABF6EC6A8DD;4454163;Jucurutu
 RN-2406106-0E4F8D7E506C485FA8A0ABAA4C52E556;16926;Jucurutu
 RN-2406106-699C3EA9604542909877A512A84AD208;43059;Jucurutu
 RN-2406106-EC7C80DC8CF34135BF7F72EF383DFFC1;261653;Jucurutu
 RN-2406106-AE0534FAA3D6418DAD2372DDBE0A2095;61253;Jucurutu
 RN-2406106-7017BF24A29E4027936DDE4D5E80E079;13937;Jucurutu
 RN-2406106-29ED9FCEB8AA4C75AFF7A9BF212AA562;0.4458;Jucurutu
 RN-2406106-AC9417C4EB6F4433841D813728277F0C;187550;Jucurutu
 RN-2406106-DB30D01A8ACE4980B27658363295C92D;748990;Jucurutu
 RN-2406106-9E704187FFA34E8FA47D21441366E891;0.1499;Jucurutu
 RN-2406106-81D7F58D9EEE4DFAB37E270BCB6CE892;93844;Jucurutu
 RN-2406106-604709A7E09E4B0898C61C8B1335D431;25220;Jucurutu
 RN-2406106-A6A18453CD384377BD4FFF04F66C1AAB;0.0267;Jucurutu
 RN-2406106-AA4F9334C7D442678FA86FA057AE8CBB;5548713;Jucurutu
 RN-2406106-4870FBEB6A03440B93A433ABEDF609CA;53905;Jucurutu
 RN-2406106-D5CC55B0A1CC4BC3B0E8D2679B765AC2;77258;Jucurutu
 RN-2406106-87662496E2004D859FEBE85947FE6450;300281;Jucurutu
 RN-2406106-E37A42A75BB34FC5A1A836EBBB8DAEE0;53638;Jucurutu
 RN-2406106-9D7A440189B24EB98E4569AED509D71A;183226;Jucurutu
 RN-2406106-3BFBEDED9BCF4BBDAD29C087104D3C81;29546;Jucurutu
 RN-2406106-8E2DEC5788C04CA2B73F3B2230B4FA86;3047960;Jucurutu
 RN-2406106-AC917D2EF2B34570ACD8D5B63C535D2E;320458;Jucurutu
 RN-2406106-917A26100CA64136B23D2830D902E897;13725;Jucurutu
 RN-2406106-13919D9472DE4447A1BFA73A4F1FF596;615993;Jucurutu
 RN-2406106-76F69DF6D14A454EB9F99BCA8FB50BD7;438572;Jucurutu
 RN-2406106-B7911AA19F294380ACF2A66324B92227;28924;Jucurutu
 RN-2406106-BF9FA0084F6948BD9ED8E4A7F1E50412;443428;Jucurutu
 RN-2406106-5FB3FC67A5C247B8B97AB1A442CB4D12;568451;Jucurutu
 RN-2406106-FD4DABC178F64B37944DBB710093CA64;259380;Jucurutu
 RN-2406106-BCEA47F47E144CCB806494A658B4D5BA;100509;Jucurutu
 RN-2406106-2D0E236930874887956F5F48A582A115;1918767;Jucurutu
 RN-2406106-DD509E0A7C45433FB289483FB7173620;285759;Jucurutu
 RN-2406106-42E46315704D482A9DB2E24C42EF7F9C;385476;Jucurutu
 RN-2406106-F58BF297A20041A0BD07B5C5BF5AA13A;321107;Jucurutu
 RN-2406106-4B18D4831EEA43A5AA38222722ABE092;792743;Jucurutu
 RN-2406106-6AE344635FC946C2B91F0A745A2F2978;1405909;Jucurutu
 RN-2406106-0EC3E8665BFF40629EED42F6B904D168;212609;Jucurutu
 RN-2406106-039D1A8080EA436B98BE5FDE3E9859B7;14648;Jucurutu
 RN-2406106-343282DFFECE4FA480C2258AD91940A9;11518;Jucurutu
 RN-2406106-6CB1700E0CEF4C48B2B274FC6BA5F926;22111;Jucurutu
 RN-2406106-439C17503CDE4EEBAD4E66238B8AFB72;286798;Jucurutu
 RN-2406106-8F2610ACA98C4392AC6A045792864CE9;0.7583;Jucurutu
 RN-2406106-AE419BE1378841D7A7090BC19E3FA3CE;91775;Jucurutu
 RN-2406106-00BEEAE702724B4BB76B0B70C07BF034;729020;Jucurutu
 RN-2406106-79DB4BA049384518A24A31772504A4D5;103715;Jucurutu
 RN-2406106-6686CB88B59A4869A86700BA298B8CFA;816572;Jucurutu
 RN-2406106-A7C9BF5CE6E3431F8E2FC7844487143D;31719;Jucurutu
 RN-2406106-CBA38D8A9A564052A7D85BA199FC0726;225937;Jucurutu
 RN-2406106-3AC2BAC07EE64457AA24DBE34C94ECCF;16941;Jucurutu
 RN-2406106-77A714CCCC6A42D782B74F7088AB26E3;566254;Jucurutu
 RN-2406106-EC777289DD6B4044AE73DFFDF84D3E5E;0.7994;Jucurutu
 RN-2406106-12169B8268F44AC58BF52D1EE788FB27;1754466;Jucurutu
 RN-2406106-5F2E42BE75B643DA90D08FA0F9E54E64;396249;Jucurutu
 RN-2406106-E86B7F0922334C718B6F5DE64D9DB380;119585;Jucurutu
 RN-2406106-85B4AAAB37CA4EDD94AA7B73BAA06858;39095;Jucurutu
 RN-2406106-C8AF34EE3B9E4498B92148C92D18F3AC;1649556;Jucurutu
 RN-2406106-B9D3E8A57392447D8AA9C662D9DD7FCA;2729136;Jucurutu
 RN-2406106-08698C69670B4742AB2B4E48BB2281B2;111690;Jucurutu
 RN-2406106-33FD9F3B8F594AE78BC36E0EFD035374;215591;Jucurutu
 RN-2406106-0C6B059EE08F45608E53177F10FCEA52;109946;Jucurutu
 RN-2406106-2AE9672B5B4F4DC4AFF2BC319AABA767;119116;Jucurutu
 RN-2406106-32B92E3C7B5F43C9AFA7D73C91EDC33B;100941;Jucurutu
 RN-2406106-AA7EE248E7D948168D7D6531394E46DA;495703;Jucurutu
 RN-2406106-03760E38E5C241CD91BAE2F0DDF93E53;505499;Jucurutu
 RN-2406106-D17B9BABC66F4FA09BC3CFA3D40BF202;23551;Jucurutu
 RN-2406106-F16B2EC3A98B41EC8C824459E537A597;10484;Jucurutu
 RN-2406106-C120605C9F5F4F529A57678543465ADD;990791;Jucurutu
 RN-2406106-6026DE0100504CD7B6051665B6F30E9D;761223;Jucurutu
 RN-2406106-ADC830AAE99546778BFF5CA942142A55;31828;Jucurutu
 RN-2406106-F2B355A44E994E9492FDA8C11F257812;18774;Jucurutu
 RN-2406106-8F1CE6662B79448981FBC792DE8EB4F4;147213;Jucurutu
 RN-2406106-5DF2C7D8C6D841C3BF69CBDED0C3CEEC;16827;Jucurutu
 RN-2406106-05DC01C075B4466BBA5C70D49BA33BB7;0.5266;Jucurutu
 RN-2406106-62C4862AB7434E7AB72DE361FBC86116;61443;Jucurutu
 RN-2406106-542080DF1B564CCA82C8D7A81B26294D;61249;Jucurutu
 RN-2406106-F597C462546740768EF02CEE052CC68D;23664;Jucurutu
 RN-2406106-3886418D892947BA8DD8A85E2A85E988;0.8692;Jucurutu
 RN-2406106-98D30FE7D0EF44E1A2AF324C0B0D66EE;2587310;Jucurutu
 RN-2406106-E0303AE0AF5E4040859375E8E5B14BB4;134370;Jucurutu
 RN-2406106-5819F86A45C14D9C8D4BE8B92EF526B2;60111;Jucurutu
 RN-2406106-4C72E8C6854A4CCEA3DB2219DAC240E6;111470;Jucurutu
 RN-2406106-849EF82E131047C59B854AE1885FC02E;818073;Jucurutu
 RN-2406106-21D10EC286914D17B4D7A149451B6B01;1382869;Jucurutu
 RN-2406106-DEDF39AA6BAE4CA7A50D3F92E96E24F4;9107825;Jucurutu
 RN-2406106-98ABC98391584CF9BE4E37C440541C9C;1421528;Jucurutu
 RN-2406106-14534C89BCFA487D80C9010050BBDCF1;19277;Jucurutu
 RN-2406106-1044FD0B5EA9445EA353CB051D8B8A6E;91922;Jucurutu
 RN-2406106-E3F2A9E4F9EA48BC97DF2DB8378137EE;0.6173;Jucurutu
 RN-2406106-D878BC2CFC394135A3DEF686AFC99FB9;0.8495;Jucurutu
 RN-2406106-833CF5406A5941FC8BBBEC000B6BC839;23929;Jucurutu
 RN-2406106-0FDCB660BE0E4D4C975EF012ED1F8D8A;20263;Jucurutu
 RN-2406106-CFECA9A9CC464E96AF08C4CFF56B9163;13970;Jucurutu
 RN-2406106-25ADB4E4DF414F6D9E8CB0A49839B585;100057;Jucurutu
 RN-2406106-2B97CCDB17E749EE8AC126CB38D2C3BF;5247927;Jucurutu
 RN-2406106-4E0CAF405F4B4B62B65ACE171774F1E7;27973;Jucurutu
 RN-2406106-74CA76B5A9BA470DA6888F3489C73263;757909;Jucurutu
 RN-2406106-C8BFFAF2C5EC470C992D6FDA6432A07D;0.6441;Jucurutu
 RN-2406106-05ADA79436844DF99017902CC6FBCB42;27408;Jucurutu
 RN-2406106-63B8D1A4F1494B78B95548ED39A2DD7F;2598791;Jucurutu
 RN-2406106-5DFAB3FBD33D4B018FFD8EA375CD32BA;25267;Jucurutu
 RN-2406106-E9862952560E48EB90673AA54E867EB8;36549;Jucurutu
 RN-2406106-1251597AD4DC4AF2B065EDF34B9C5344;82377;Jucurutu
 RN-2406106-B5499D1FFD6D494CBD43502EFA957916;110224188;Jucurutu
 RN-2406106-DA22B4F17E924991A7D275B4EF3B8A4A;513054;Jucurutu
 RN-2406106-4C847EBF7C15489280B512883F8539E7;352939;Jucurutu
 RN-2406106-205E8119B54F4E7084A68CF9FCF5D6E9;158065;Jucurutu
 RN-2406106-CA9DC16EC8B240929868901BAAFFFF7F;122805;Jucurutu
 RN-2406106-F7CA03CBD55543CA82E9CDC80CBE7D75;63527;Jucurutu
 RN-2406106-18DB70AA3974456F9FD5EDE2DB9C4461;430938;Jucurutu
 RN-2406106-5619A263CEDB4F36BFF956E3674AA552;0.6342;Jucurutu
 RN-2406106-C90E57EF0CF347B497C318A172385E21;127816;Jucurutu
 RN-2406106-8A5C606EDD474883B1CFC60C0C84A91A;12900;Jucurutu
 RN-2406106-9CE0A8D22BFF4932886D3EF4E9A7CFBB;602034;Jucurutu
 RN-2406106-AC178FC4B7B247AEAAEA1408176B85C6;342974;Jucurutu
 RN-2406106-758BCA11618A40A3A178E88A8AA1B656;44954;Jucurutu
 RN-2406106-93CF9AB55AE647EDB5F3EBDC3B9DC1C6;0.3574;Jucurutu
 RN-2406106-6117D5262C6449D3B0A6FCD20E4FD06E;63481;Jucurutu
 RN-2406106-B3280283D414445EB4E07E437DF310D5;0.2047;Jucurutu
 RN-2406106-983CBA40FB1D4CE1A9248E194D0140FC;0.0277;Jucurutu
 RN-2406106-49D14DBBA7D44AE2A03A797A728D3EC4;33436;Jucurutu
 RN-2406106-9158DA13756B4BCB861B818000D7E3AB;36856;Jucurutu
 RN-2406106-06C151D1B6D5461BB9F156B1FCAD3205;0.1433;Jucurutu
 RN-2406106-BE05A75DD3B6430DBB95379401B6598B;52628;Jucurutu
 RN-2406106-457E6A33280D4F4DAAA8F781C5ED4D7F;20396015;Jucurutu
 RN-2406106-3475ED29207F4358AE8C9951E5FB55E2;1523754;Jucurutu
 RN-2406106-25A1F613D7A44743BC57210E59063C70;85243;Jucurutu
 RN-2406106-787DC0A3DFE0401B93281EFDF0F13711;145393;Jucurutu
 RN-2406106-704284241D644538AFCBBA906CA9EC41;61901;Jucurutu
 RN-2406106-734402ACA4F74C4DAA1B59E6922C6812;86531;Jucurutu
 RN-2406106-D4EEA8C9D65541EBA09EA5A58022DBC6;0.8845;Jucurutu
 RN-2406106-37B010DEB1914061AD60EC8EECE62DC1;0.1002;Jucurutu
 RN-2406106-0E08FEEC522A416FAA40394217A60417;0.4094;Jucurutu
 RN-2406106-17563562A7C54F1D818CAA50DF1598BC;167959;Jucurutu
 RN-2406106-6113B1987A0145D99BF89D9049E3BA52;237071;Jucurutu
 RN-2406106-53AD50AF028C4031AD3B9F4D5A500855;0.2239;Jucurutu
 RN-2406106-13EA07087B0C460ABEF29E628C50C52B;20700;Jucurutu
 RN-2406106-44C1139FFD844A51B4EF51D3C291A195;0.0630;Jucurutu
 RN-2406106-5E09D489082F4768BC66D9C830E2B4D7;0.4600;Jucurutu
 RN-2406106-B34FAC58385F4C1DB38F777102A2903F;16784;Jucurutu
 RN-2406106-96B9458E40A940139377B5C0BD871827;0.5957;Jucurutu
 RN-2406106-2A5DE226338C49F2888E67699261446D;91039;Jucurutu
 RN-2406106-7B2A699EE641403BAC7C13772F75CEA1;374713;Jucurutu
 RN-2406106-3A6330832AA840B983962E7327142EFC;30162;Jucurutu
 RN-2406106-55AAE0D946CC4496A14C7FCFDB050112;0.0747;Jucurutu
 RN-2406106-737DF33E1E294885A85EC7F97B3DD032;0.2020;Jucurutu
 RN-2406106-DA124F45CF044C0A99EC110E8E626ED6;0.2434;Jucurutu
 RN-2406106-785917F65B994D1C8B312BB9A1240E1D;91574;Jucurutu
 RN-2406106-BAD6764DC2314F269154321E683918ED;116510;Jucurutu
 RN-2406106-43D31920106E40FD8AD0BED43542DF5B;0.4044;Jucurutu
 RN-2406106-65EF96661E044203A94C86797ECAD0E0;371761;Jucurutu
 RN-2406106-FB7DC5B0BCAD417AB97A399CD3FA4871;84164;Jucurutu
 RN-2406106-4BABEF6CA925451ABE87610C48D621C3;2097326;Jucurutu
 RN-2406106-1654E2925EC64D70B7C28FF823ABE961;10626;Jucurutu
 RN-2406106-65326952A2A146E498DA12DE446070D8;44345;Jucurutu
 RN-2406106-FE5A0E6B0A0A48AEBF6B6D5284917B8A;107236;Jucurutu
 RN-2406106-EC45EF8E15664DBC9CE59E9769C2F11D;93824;Jucurutu
 RN-2406106-D24C7128B45744969F7F67DD14BAABF0;17735;Jucurutu
 RN-2406106-E471B629FD5B499DAC40FAC49F34AD88;110950;Jucurutu
 RN-2406106-51A1D06A16EA44478BF0AF1C2C01DC0E;352338;Jucurutu
 RN-2406106-EF9EA03A038548019F41C98136057580;1280109;Jucurutu
 RN-2406106-89986BA8802147BFB76039DED7340248;450056;Jucurutu
 RN-2406106-3D3FE5A16DD941BCA8B561B965BC0DB7;992716;Jucurutu
 RN-2406106-F86EFA05E99B4E80B7439787AA5E4F0F;782145;Jucurutu
 RN-2406106-6FF0E8F4464741C3BC050906915948B4;74036;Jucurutu
 RN-2406106-71CEA1D8F61946A8922DC2D6923AF40D;476498;Jucurutu
 RN-2406106-52932D664808428AB33AF81F7D622DA2;1156295;Jucurutu
 RN-2406106-B659B3B9637644C1B9F823C69A0526FC;1113553;Jucurutu
 RN-2406106-67A837688D2145FD99F949FC4904D61C;0.5230;Jucurutu
 RN-2406106-57D7567D07E04508AB836E92A9A4A520;39942;Jucurutu
 RN-2406106-C8304B692BF24217BE30873ECE1D3A4C;0.0607;Jucurutu
 RN-2406106-EB5B40F9ECCB40E9BF43E628BADA0E17;61952;Jucurutu
 RN-2406106-F14A342702E54ABAAE29CCB51B365E45;29883;Jucurutu
 RN-2406106-30691F8F52F14404A043BD54DE0C6823;3492744;Jucurutu
 RN-2406106-D84234EDA6174932B6D9E637DC1AB81D;750120;Jucurutu
 RN-2406106-CB73319230484D2BB718763798BB1BD7;263929;Jucurutu
 RN-2406106-0D0E2138DD5E4F3189AD84F91456415B;58632;Jucurutu
 RN-2406106-B3FE9C6B3A5A498CAF087A6B0B70CB22;0.1004;Jucurutu
 RN-2406106-6AAF77C2B1AC4CA6BF411D2A86C3533A;667376;Jucurutu
 RN-2406106-3A1D0BFC080D44F597D6E1CD41634B4E;48537;Jucurutu
 RN-2406106-5CB21E27E6C34428A6928F32FFB59403;1939243;Jucurutu
 RN-2406106-97D7A68FAF04490C8D7D9E2C92E234B6;478476;Jucurutu
 RN-2406106-84BD37DAF44A499FB3ECC36EA2418DA0;1468575;Jucurutu
 RN-2406106-8782DC37CB7841AFA66AA81886450BEC;113924;Jucurutu
 RN-2406106-5AAD79B9E747434C8B2D2DF7AD12EE45;2444263;Jucurutu
 RN-2406106-BFB482CFDA0A4BFBA626F09E5BC17D7B;19690;Jucurutu
 RN-2406106-4C5B7D3FF2524481AB2ACAA5AC42F78A;180149;Jucurutu
 RN-2406106-E4E0BD6B71224B4891458158B5F7F807;1371146;Jucurutu
 RN-2406106-4EFADB0B300844DFAA1DC008B1ADE10E;0.1955;Jucurutu
 RN-2406106-7FBB501A57A1461FBC3E43AA51B360DA;15070699;Jucurutu
 RN-2406106-743DCC93D0D24BBB9211B12DC735CE02;1112788;Jucurutu
 RN-2406106-62FD117559DB458D82972AC76EE074ED;107166;Jucurutu
 RN-2406106-8F10FA31A1824EFAA2CF2B2751AEA56B;0.1844;Jucurutu
 RN-2406106-42605B41D7B4428C9F7E6C69C2FABD13;142693;Jucurutu
 RN-2406106-E1D753611B024342B57F6380C34F4932;336040;Jucurutu
 RN-2406106-269E8653AC054104AAB077DBF5ED157E;126188;Jucurutu
 RN-2406106-DFBE96A1FA2748489F15DEE62E6A5929;365272;Jucurutu
 RN-2406106-6D48A2009AA343A490E2016D7E159679;2872944;Jucurutu
 RN-2406106-DEC4F61F1D9A41B5A5319DABD73DB32C;57788;Jucurutu
 RN-2406106-A1BB025F429F43A3BCE623E7F3924C38;985620;Jucurutu
 RN-2406106-EEBEA7B518B143F5BE7ACA4BC722EA0C;14866;Jucurutu
 RN-2406106-795F6EA982EC4B3AAF14282457878FB6;48359;Jucurutu
 RN-2406106-4933D3FBE1E747DE88529D46E7E19197;924463;Jucurutu
 RN-2406106-77E650C4FC284A648422719C0B3D1F9D;1261446;Jucurutu
 RN-2406106-9F72F5C2C62549758AE2AC3D54D09BF0;164032;Jucurutu
 RN-2406106-CEF627934C0D44CD9AA4C6519A69C6B8;10705;Jucurutu
 RN-2406106-B357E0A9EA5444F7A8714D348012EEDE;0.2434;Jucurutu
 RN-2406106-DA48A86345564DD1A78D1A3BDD989E67;0.0933;Jucurutu
 RN-2406106-CC9022797C80402DA7BA04D1447D472F;339009;Jucurutu
 RN-2406106-666F9DCDE70E4CB0BBA1A5485AD451CD;726337;Jucurutu
