car;area;mun
 RN-2400208-4729CE1F988A49A389876D8AFE38A169;367917;Açu
 RN-2400208-C3B921FC599A467581A87EF7B168FAF0;361848;Açu
 RN-2400208-38CEA3682EA749599E42728CD45D549D;1620915;Açu
 RN-2400208-CCAF3D4FA78D457A9D8042CE8A0A997C;678837;Açu
 RN-2400208-68023CFC701347A79B8E0C0599E6CE85;1572873;Açu
 RN-2400208-FD83CDFDAED4489C902F3A5633C10EC3;1572866;Açu
 RN-2400208-26E01DFE700B4B7E9A8D176063073161;73357;Açu
 RN-2400208-43775239F9F347F6AB033E853570F132;73307;Açu
 RN-2400208-2176B605000E4F14972059B890BF7E27;73406;Açu
 RN-2400208-E729333E35334778AF5225F985CC0909;73268;Açu
 RN-2400208-E8F68088A1AE4890AF2A8BBF01BF1F8A;73365;Açu
 RN-2400208-FFD8C57D8F7942EF8871277ED0F02BC9;36473;Açu
 RN-2400208-68C14952031844418B7FE6AE689CD44C;743094;Açu
 RN-2400208-08F8A2D1033346AE92CDDD16C0299162;116529;Açu
 RN-2400208-C7F04BF977B74251AAFEBF72D516343A;362586;Açu
 RN-2400208-09F17D6FC12742B6A4F6A31FC9B7911A;1442085;Açu
 RN-2400208-64B093BB089C473B81FD761279D4284F;690596;Açu
 RN-2400208-D820163B6EC74DE1ADADC5C5F939AD1C;582721;Açu
 RN-2400208-E445E3E8A104418E8CB299E042727543;680624;Açu
 RN-2400208-AD35C328CC034F708B76144E8C217E52;300506;Açu
 RN-2400208-1EEF99142B994D43A5581A21D343D08C;1777921;Açu
 RN-2400208-45143CC39D05498EBCDC9AB7ED015B05;928624;Açu
 RN-2400208-4E6CFEC2F1184D089E73E4EB11D660BB;335141;Açu
 RN-2400208-D267AB0F974440D6BAB59BF5019A2542;200500;Açu
 RN-2400208-5571F6628A0944C28C291938C33A5CD7;100854;Açu
 RN-2400208-2B58F015748E4CE08A8D79DE0C2C1F69;136359;Açu
 RN-2400208-6A81848F3CC744A99AB4838C6516AC3C;485853;Açu
 RN-2400208-75DC50952A384965BAB593681294B677;2609552;Açu
 RN-2400208-88894F7F06B94FB8A79317B394A6B676;1210445;Açu
 RN-2400208-07C18B63D16A4295A148993D04BC0941;333274;Açu
 RN-2400208-7453F739123B4435B80B754F49997E1B;202196;Açu
 RN-2400208-A6A46EBA32D547318DE15F0DDB74B868;292872;Açu
 RN-2400208-3A46D0E2ABDE4F9D94CB1DBF79FC255B;163149;Açu
 RN-2400208-9CEFC25C4D984A4DA5287454AD5AED2A;122654;Açu
 RN-2400208-D2E012C73901495FB4EF7C633E17A516;110411;Açu
 RN-2400208-1CA20447C70E464F83427DE6ABCF7AE9;397796;Açu
 RN-2400208-D61FF743F4F248E6BD7C4958146E5DB7;85717;Açu
 RN-2400208-558B7098872843238256458B80AEB5C2;96659;Açu
 RN-2400208-4182D5E7807149A4882326934E46EF36;526158;Açu
 RN-2400208-3040FF591E16457DB5C8EB89F6F83E9A;370386;Açu
 RN-2400208-104B6033F1F74101B3AC9CBB3C95C714;255105;Açu
 RN-2400208-4CADA3399AB34200A2B89046E8359E66;545443;Açu
 RN-2400208-4FC5462C6C4D47D98AA71F764C6B2802;0.2142;Açu
 RN-2400208-97068F64129748FABB43D1F5B9E46F4A;157175;Açu
 RN-2400208-DEA17D31A5A44EB7AAD6BA7B14292EFB;9810602;Açu
 RN-2400208-661A439DC59248C99FFAD2AFE42982EE;546013;Açu
 RN-2400208-223323932389483993F3B4B1017AC54D;210522;Açu
 RN-2400208-66196534CE1E4E52A93D4A30EF730BD1;171013;Açu
 RN-2400208-A8195771F58F44F69B0368C1FB7DCA91;408016;Açu
 RN-2400208-F742007FB5EA4F4C91A759DD1098BE06;42486;Açu
 RN-2400208-5DCDADD39B664BB08FFCA5EB3998750E;357862;Açu
 RN-2400208-813828C6EC484A0FBE3F065EAD96728D;1108167;Açu
 RN-2400208-C232999B9692422BA0E2EEF7FD3FF621;266950;Açu
 RN-2400208-6EDE6C7586AB40E4B33710FAEEAA3933;50273;Açu
 RN-2400208-1AA316E8D84F4C2C8203BE9B74817605;480326;Açu
 RN-2400208-967F7CF8F7CF4E76846FFFE3A622FD76;337755;Açu
 RN-2400208-05CC95DF92E845C9BF9B155E5611A43D;169703;Açu
 RN-2400208-48069D16E0D241D98924BC7A61C74667;746240;Açu
 RN-2400208-7CFA686252C14E5EBC75715D35C9E191;389872;Açu
 RN-2400208-433D12AC3846411A9017BB0E65CCDE6A;343017;Açu
 RN-2400208-5782A992CBE745E1BD6322CE9B967E20;840976;Açu
 RN-2400208-17E81E023A624409874E25B88AFAA555;131760;Açu
 RN-2400208-D0D93D9DE7FA489B92FE11C28240F5AF;106567;Açu
 RN-2400208-BE3FD63140884A379AAD7E0AA1E3A5FD;183274;Açu
 RN-2400208-28CB2A0F11314DAB90C42C0A9E74D80C;391109;Açu
 RN-2400208-CDA55DDC76244B7A96114E7922DF7A30;125952;Açu
 RN-2400208-7FDEB4776C1D413FA45B5C683CB2F9A7;178493;Açu
 RN-2400208-08A1D165B6B04187B4145E328201864A;346932;Açu
 RN-2400208-1BC5E7139FE349429DCF44135D90C698;336926;Açu
 RN-2400208-59959422BDA94ACCA3ADB407D02EF2A0;70871;Açu
 RN-2400208-3F4B4C1FEC204A26A88B2D68A0BF6A39;210576;Açu
 RN-2400208-14D0B8347D364FBA8AF16DF3EB78E37F;927974;Açu
 RN-2400208-91CDB9C299984488AED88E273412D82A;122145;Açu
 RN-2400208-A0D130953615461EB958164F993023B7;599953;Açu
 RN-2400208-C0955DDE374042119CA40B146212FDB2;2448225;Açu
 RN-2400208-C43893F7C48E452694FDAB0F7308D2A4;245969;Açu
 RN-2400208-138D29F9E3B1484E8ABE8DE5C1F9C7CF;92545;Açu
 RN-2400208-A7EAEA8019AF4E88BA96CDE13FD8C336;355301;Açu
 RN-2400208-4029FB34D6954E50A992C867D7A05949;194815;Açu
 RN-2400208-8C0820DD164C41D2BE0FF89E28F0F086;1071097;Açu
 RN-2400208-889D3EA0D6674E12B2CBDD2FAAD58972;109585;Açu
 RN-2400208-078763A0F1CD46549ACF534F3F0367EE;835064;Açu
 RN-2400208-57421513D90D440197E4695B4A7A6386;189783;Açu
 RN-2400208-6FB10CE75F114FD28E7C16B6A7B4E362;33275292;Açu
 RN-2400208-83B14F5FE45041AA8FF1A5049055077F;1377826;Açu
 RN-2400208-A1F67202731D4A178DB02DA1B5783686;184072;Açu
 RN-2400208-5F4592DE3413462AB47CA9B10E9FD280;101665;Açu
 RN-2400208-269FA7361A734C7B8B3214F9F7D26A6E;206941;Açu
 RN-2400208-7D5D7767DBE6478487379D0597461800;167821;Açu
 RN-2400208-393C9E8F86014C9B927967FA38B18D68;2187448;Açu
 RN-2400208-580212B0FE44455CB1FDFFDD5CF352CF;374438;Açu
 RN-2400208-D966A29D23BA4062931FC16207132064;1111227;Açu
 RN-2400208-215BA9C7B9A44DFE9C193AC3ED14B385;649682;Açu
 RN-2400208-F5527F7EC4EA43F4BFEBB289D039AD80;320442;Açu
 RN-2400208-54AA43FC5EDF44DB90D1557C37B21BF0;273096;Açu
 RN-2400208-68D131144EC240369DAF684CED6A8946;199830;Açu
 RN-2400208-EC45F11F800E4D329ED41A4FB7941DEF;888682;Açu
 RN-2400208-E333078AAF6B4774AD489634E00F559A;580255;Açu
 RN-2400208-7C9763A65E1A4548934D402528A7ACF2;75676;Açu
 RN-2400208-B0DF6C0BFB084103AEFA88048FE02650;5806479;Açu
 RN-2400208-7D6F89504B014000A814F7CA987C5415;840790;Açu
 RN-2400208-8569C1E74590443190984DF2029753D9;432104;Açu
 RN-2400208-9DE9DCDA98354C819430AF5AA527F7F1;300985;Açu
 RN-2400208-0E02B19614134A5B99503931301B3911;40631;Açu
 RN-2400208-DB75304FA4094EABBC49457C1EF18D9B;115737;Açu
 RN-2400208-A5DECAB964D44FBBBAC00F0706EE4549;225488;Açu
 RN-2400208-7908B08F4E984A1CADC71D11D124716D;161143;Açu
 RN-2400208-80FF32F7891B46F09294927E12D55532;229532;Açu
 RN-2400208-27C2CB51E44040758ED9FE945534DFBC;346500;Açu
 RN-2400208-C6D78CB49F5C49F1B694BB2BD753EC9F;159673;Açu
 RN-2400208-2A39DAEB183B4005881ED6B90F1BA0DA;284499;Açu
 RN-2400208-0FB5B4BD41A44724A318E50BCA357E14;434076;Açu
 RN-2400208-472172FEFC0F410792D57E19A29AC86D;874088;Açu
 RN-2400208-5E616A90AD92441BB4DB1AABB3709F37;578412;Açu
 RN-2400208-0E45C782DAAC4E6696DDD0BD0CA9ABE6;302517;Açu
 RN-2400208-22BB29798C8A4F12A74B73B1702B7E8A;290302;Açu
 RN-2400208-42578E86FC1A4480BD928A682E03828A;1121938;Açu
 RN-2400208-A59C7ECBA940410A94A59F7F54D029B2;1496373;Açu
 RN-2400208-2625FF9143914775B7E4FF6FC62DB3A9;61455;Açu
 RN-2400208-9B09A952967B410A827DC15FC71325F8;112978;Açu
 RN-2400208-7F06D773CEC84695892FD1D657D36320;36602;Açu
 RN-2400208-0876C0395861409DB7485750EC954B64;182748;Açu
 RN-2400208-F92D14733B474AFC94A09441DD0BEA73;1076407;Açu
 RN-2400208-5F2F69F897C4442AB8A923C878361385;242091;Açu
 RN-2400208-B4500EF224604D24873141DF5930B373;324005;Açu
 RN-2400208-1E92F892047A45D89EFCDE051CE453D6;401679;Açu
 RN-2400208-105DEC78395747BFA530A8D8C9EE2128;331827;Açu
 RN-2400208-FD5CFC46F9234ACB93704BA8AC27B624;54599;Açu
 RN-2400208-80239E7E3EC546BE9AE6F37FBFC8E93A;309405;Açu
 RN-2400208-A47F109CE39549FE95BAD837BB445B2A;552561;Açu
 RN-2400208-94C9D300307546FA8D26F1A5F33335CE;997041;Açu
 RN-2400208-BB49E043665B49159636C9A7AAE1AA44;573007;Açu
 RN-2400208-5EF25F783607400593ED4002CF398D97;929626;Açu
 RN-2400208-57FA2161756E403A98C7330EB8093C11;85880;Açu
 RN-2400208-1C24BCD88DE7412698AECAA2BB03F2D9;17967;Açu
 RN-2400208-F2A1B8899BFF4B44944104C0C9CBBCB6;117829;Açu
 RN-2400208-C85065CD401D45BBBE068DFB588F36CB;1156702;Açu
 RN-2400208-A93549BFB00742BBB541AA483B7C53BB;288148;Açu
 RN-2400208-DAF059ABDA0D48ECBFAFFC6B87496D82;300378;Açu
 RN-2400208-CFFE88871F7F4FDF9AAEAB34FF676B96;301501;Açu
 RN-2400208-37E09BE329374B6DACCEFE844009A5F6;299129;Açu
 RN-2400208-B6B309315FF84D24ACC38B3C201B4D93;182158;Açu
 RN-2400208-BF7E740F89DC42DA8377924A88878EE3;300765;Açu
 RN-2400208-BBF63EEC1F614FCE9C5A0CFB603791A7;503508;Açu
 RN-2400208-88FDBC457E5240B6AE1EDE6C37C4EBCE;107511;Açu
 RN-2400208-6F7B1D50628744E49AADE93C4769DB93;219703;Açu
 RN-2400208-FB6B6F27389846D7B0B4A184A02DCC40;766561;Açu
 RN-2400208-849FF7B9B11B4AD6A4B0AAF3E986D992;261442;Açu
 RN-2400208-5ED483EDEBE140CBB59400F626BC1178;734375;Açu
 RN-2400208-A5855563E634454BBFFA6E424B47E677;38184;Açu
 RN-2400208-77135110A5AC4F8AAE35A0CE7A8BBCD3;1777921;Açu
 RN-2400208-8F6C892E651241B7A421CBA3A923A185;301528;Açu
 RN-2400208-C62A857168DD41E39F73FE32D6B54384;1969381;Açu
 RN-2400208-11FCA24DF8BE4B89800BB60BAFB00D5D;0.7762;Açu
 RN-2400208-C7170675710447BD97E123B0740C7260;98933;Açu
 RN-2400208-2C0026D065F9424EA6B1FE9A78B1CC8F;70237;Açu
 RN-2400208-B4B448E00A9A4065946AC7B5153F656F;203798;Açu
 RN-2400208-DE05B593C68B4C00AD972D7939ECC116;351280;Açu
 RN-2400208-DC57C8BB2A11464A8B7F490F988379DE;26665;Açu
 RN-2400208-1088048681834CAD80E67503DEBA40D4;101364;Açu
 RN-2400208-7C35FD43CCA4408AA3F083768E86120A;118755;Açu
 RN-2400208-5B261F3B510C49D0A87E497816A512D2;440079;Açu
 RN-2400208-C3B9D7ADD59A46A7AB49E9AAC5A7E0CE;1681749;Açu
 RN-2400208-32FED572B79543B6B31B8747D42E57A6;266793;Açu
 RN-2400208-175221A7AD2C4A63B5770CEF5B78E374;3970637;Açu
 RN-2400208-92CB14B15C9348BCB6C7CCCF3EC8CEA9;328194;Açu
 RN-2400208-924511CC132D454BA9398A0875512A62;121107;Açu
 RN-2400208-C4604DE635364EC8A259B3AEB5CD27EE;10673;Açu
 RN-2400208-BCFBF834852243E096A9457C848183C2;915686;Açu
 RN-2400208-18E4E1C67E764319BF8F2AE41A0A41A3;237896;Açu
 RN-2400208-86AA35A27E2C4931B53B1446646FECB4;104373;Açu
 RN-2400208-DA02B38BC4C74414BBCE418EC1031270;389681;Açu
 RN-2400208-13E53CFAF0CE4FA4BE16D30DDA569733;399759;Açu
 RN-2400208-86947AC5A02D41A2ABB37D2CD4757F83;41045;Açu
 RN-2400208-22A7331A443D4832B2C27536E1561525;965795;Açu
 RN-2400208-64D642752C02401E967E3C5B30F721C3;34284;Açu
 RN-2400208-DA67CC02DD094406BD7B7D1EDE9A1EF7;281813;Açu
 RN-2400208-9FBAD16B1D164A19B8AAB568E20C5D68;162598;Açu
 RN-2400208-0CBE7509CCAD4D65B525EF1D0EA95111;3211534;Açu
 RN-2400208-52B793BEABE04B409BC076039E4CD7AD;1792564;Açu
 RN-2400208-450959BDB77346C3817AB0C63E17BAC1;435190;Açu
 RN-2400208-C51F170B23F84D3FBCDA5B5DDA5DB8F6;438797;Açu
 RN-2400208-99E65E82597043A89F3B6E84FCAA676F;63694;Açu
 RN-2400208-9BCD691E56AF4750B1C5B419420C7379;1951817;Açu
 RN-2400208-2CFDB8583E7546CE9FD86A3EC59E22A2;400908;Açu
 RN-2400208-EEB6AB93508945D2AE6C243F9D27B0F6;379243;Açu
 RN-2400208-0EC45A718AD24A31813FAD086D96F572;258706;Açu
 RN-2400208-B55FBB89DF1342F2ABBB1BAA38456C14;61402;Açu
 RN-2400208-8828065DEE61417EA7E505AF11B0226C;1067101;Açu
 RN-2400208-55DEC7EEC2124345B2323138C1EA7196;128015;Açu
 RN-2400208-AD9AF069E4294F3FBA289CABBFCB217D;670254;Açu
 RN-2400208-0ED820608AB84C3A9F38E9987BB311BE;209967;Açu
 RN-2400208-29E4B0CCCBF544D1927FBB960DAE7E15;93701;Açu
 RN-2400208-946B6E3BE59B47A18B564F3E860EC740;203475;Açu
 RN-2400208-C2B106FE56054222A4E1FD16BF7F23EF;79149;Açu
 RN-2400208-FBE39B9E72C64651A78A1EF94A56FB62;78722;Açu
 RN-2400208-9626F3209CAF486DAF194CE3A4AF4930;2131149;Açu
 RN-2400208-E712C73F604342C29C477CC04EE48279;225338;Açu
 RN-2400208-06C66A41197A441A866F5C3722B3D61C;246405;Açu
 RN-2400208-2ADBE75083C34DEB91970D2085FE79DA;1622593;Açu
 RN-2400208-27CC898504844694A501F5DD66649A8B;118736;Açu
 RN-2400208-CEC8DD08720E427B802A8433C73916E1;277598;Açu
 RN-2400208-C500002815B349E0A14C58A2FB8F4980;1952212;Açu
 RN-2400208-0F6A0FEDE2744C13B5B6929B1E106A23;653419;Açu
 RN-2400208-7C0E4E2FB1B74BBEAA5D6F9C50A704B3;40817;Açu
 RN-2400208-633BE53A4579407EAF24F1AF8E4DAB21;324627;Açu
 RN-2400208-B04F5EF75DFD4B5A85FD97C9B031AD64;451123;Açu
 RN-2400208-F5C33CC650024C37A1B91F9072B952F9;47875;Açu
 RN-2400208-E9422FA3D1664348A7E81FF76D7186FC;134024;Açu
 RN-2400208-CE21274F07A14050B2E0681AF6C6522A;315551;Açu
 RN-2400208-08A02D971EDF4EBCA76C84528E687831;357745;Açu
 RN-2400208-9ECD9645BCDA45E6A63CE407CF96A18F;5235853;Açu
 RN-2400208-89A46B7CFBFF41D9B0A4069BAFCC9EEB;71125;Açu
 RN-2400208-5B68245767D44834A335183B9B3227F1;1072693;Açu
 RN-2400208-1768C193DD594372BF4D0C7D9F46D5BD;64631;Açu
 RN-2400208-29D8ED40151640989DF43A633A49D902;504014;Açu
 RN-2400208-00F527732EDE406A83DE5B61D8789639;62403;Açu
 RN-2400208-3B2970203A174C798352858989916742;147251;Açu
 RN-2400208-47CCA368D7A642AFA6BD4D68428D81AC;39244;Açu
 RN-2400208-A0B2FFA52AF842AB8F1ADFB086FEEBC9;581393;Açu
 RN-2400208-52DBF707942B4441A053353208CD1D09;408503;Açu
 RN-2400208-954BF44F59E54DA8A009876444C66654;3454642;Açu
 RN-2400208-DB4270B0B6614A8E90D838E8C9B2C8F4;3437863;Açu
 RN-2400208-5BEA89176DD346B9B59C5E7D7A5F946A;389188;Açu
 RN-2400208-82EF488BFF9B469FA833ECEDF79ED151;24338;Açu
 RN-2400208-4E5D566E0D9D462A98D9C792C3F79938;363010;Açu
 RN-2400208-93167C060B694B369512DFC8769E358D;127591;Açu
 RN-2400208-B000CA8ACCF84744B321D3CBFA561DA4;103478;Açu
 RN-2400208-1943FC3C23EB4DE3AF60F1BEE23A5A12;394725;Açu
 RN-2400208-F45CCC32CAED494A99A6FD36DD4716FA;1286427;Açu
 RN-2400208-E57A2744B3644F7781B8C311BFF495DF;23791;Açu
 RN-2400208-44C8357ABCDF4C08A5A8F09D9674B44C;110670;Açu
 RN-2400208-82FED7BBE42B4E4E9D930D1A9C5EF7EA;69675;Açu
 RN-2400208-BF8B469B001E4D1394F928FB4837660B;162216;Açu
 RN-2400208-3998F4B8BC5141109CA3007E4ED5A12E;873780;Açu
 RN-2400208-0C320FCE0B994D79A394440BA4B86F12;854848;Açu
 RN-2400208-7D001F2F1E674CE5B365C63D7EB5C391;200914;Açu
 RN-2400208-A95DB3B510ED4461975A3176DADD861A;257116;Açu
 RN-2400208-87CEB70C65634BE6BC5621D1455F322C;107888079;Açu
 RN-2400208-1E6D6A65BA1C4F579DAB9736E63FFEF2;505878;Açu
 RN-2400208-D694348703684E52AC5B29FEE1412EE7;553935;Açu
 RN-2400208-EA108A5C488742C2BC6E225F6E5D0D5F;220499;Açu
 RN-2400208-346F0A434B684E5E80AE5C6033B55BE9;440516;Açu
 RN-2400208-397971F84097403686C8A5FF46D4D494;89469;Açu
 RN-2400208-569F096CDB8C447FB5909E27E8F919DD;170293;Açu
 RN-2400208-A0042913CBD3496FBE5B872110E6D761;1587350;Açu
 RN-2400208-EEE52012B55D4FA5966FA0E9B1E97AF8;596572;Açu
 RN-2400208-B7C90800966B41CAB702398859509334;291616;Açu
 RN-2400208-DAD404FF7F664CB889773F8DA82E635E;2999627;Açu
 RN-2400208-3B35C1CD4989463F9B48905D0E9108B2;462226;Açu
 RN-2400208-C6A64050FC90465DB6DB00D877DFB4C7;37817;Açu
 RN-2400208-C5ADCDE99B0448509FC6B5F07E52D7D8;26086;Açu
 RN-2400208-A769B88D94B3405888834D36389D8E19;93093;Açu
 RN-2400208-C716E848322843FA889E4C0A0D9C4233;388144;Açu
 RN-2400208-D8E41211A64842CBA93EF540D82C1E03;190730;Açu
 RN-2400208-2F1ED5ACE89044CFB0B53E4F6ACDC0E5;182791;Açu
 RN-2400208-892411C55E7148B5A873973557852696;232027;Açu
 RN-2400208-CA77A8EA7FC242A6B93B8D9CEC74F199;2548764;Açu
 RN-2400208-4341D115B13C40B8A00EC5BF01317FB5;3867272;Açu
 RN-2400208-811AC55B5D5742DBA57E732C79B933B2;3080143;Açu
 RN-2400208-9E93AFF2FE1C4F61A3C27331FF2C7286;714789;Açu
 RN-2400208-1313317A73FA40B7B2F169EDC4476E0C;689406;Açu
 RN-2400208-02D2FC4B56E142BC89D78FD89718F470;4103599;Açu
 RN-2400208-3BC73AEC33A947579AAF400211AEBA72;355130;Açu
 RN-2400208-697B6DDCE08F4F5F9C73046C3A212C3A;5303606;Açu
 RN-2400208-CC19F7A6833E4896B9FE5AAA06FCD2DB;142525;Açu
 RN-2400208-00AE954FFCAB47848F40CB0D74E937DA;112465;Açu
 RN-2400208-0C3C537016F24CAD963009F02AB3FF9D;209870;Açu
 RN-2400208-F97B5188F16B42F1B43B8FDDEEBB91A6;361535;Açu
 RN-2400208-DA16AB1F7AC84A82ADE9CC52988EAD45;256426;Açu
 RN-2400208-5E955B43840848DA9D036BBE77D1E1A9;145002;Açu
 RN-2400208-7BD85442010D4C39AC4A336B44D362EA;1047516;Açu
 RN-2400208-DD27ED934A7C40B38301484CB832A7C9;264780;Açu
 RN-2400208-804B08D805B346E4B6A0A025070F21BB;3263086;Açu
 RN-2400208-FE5191BF3C904361B25EB57B51AA98D9;541599;Açu
 RN-2400208-74C73BB4E10A4250A6C91910BB63E38F;127572;Açu
 RN-2400208-D489C21B70A04BFE94AAD0C60273CB4D;462953;Açu
 RN-2400208-EA5E861991F44401BBCC80188268A043;746493;Açu
 RN-2400208-01EE9366BD02479084BF95AE518F9220;1001664;Açu
 RN-2400208-48229A33633442E4A1DFD779FBC2AB16;295029;Açu
 RN-2400208-43D3C2A6C66B47579E1078FEA8C404D9;253812;Açu
 RN-2400208-A924B693D60E4F8BA9D552C27E3055F7;788370;Açu
 RN-2400208-BA4F9F64310B41A2B6F079B818000060;107721;Açu
 RN-2400208-CF59C6509C6F4590A632F97807E3C4C4;246457;Açu
 RN-2400208-F719E3FE6ACF49E9B5D448667D9F3D16;1307729;Açu
 RN-2400208-EA30E92ADC4A489CB418A1CACF991C3D;317123;Açu
 RN-2400208-7A9D2DC5AF384E498C002E5FA25D442C;363661;Açu
 RN-2400208-E5886A32D4E5487C869C2E5BDEA11CA5;161520;Açu
 RN-2400208-2C8580E0C1B748DC8F816100E523BF21;1296852;Açu
 RN-2400208-F87E3DC1316D4E04ACB0CD483A26DF41;100873;Açu
 RN-2400208-9FBE8A9F781B43B2A9D16A7C11E8594E;176121;Açu
 RN-2400208-CCAE954271D74A35B3FD7E3F26FE1653;157737;Açu
 RN-2400208-1CB258DB88544898A0ACA3EAC69256F0;31308;Açu
 RN-2400208-4C9701F74E814493BF685F8D3269232B;78550;Açu
 RN-2400208-9870688B70D04B23906627956DB48DEC;345846;Açu
 RN-2400208-3C4D3CEB465D43B79428B80F02B0921B;894145;Açu
 RN-2400208-CF118FF50B0048F58CBD248A416A883E;161371;Açu
 RN-2400208-556DC7CB8F4244838A36130FFBBBFD82;313612;Açu
 RN-2400208-E718BCC733F74226B5DB548E433E5BD7;46995;Açu
 RN-2400208-7BDF4FDBFBBC4A78A802EB417A70B43D;144881;Açu
 RN-2400208-07D4B4FFA3DF4E8288E291367FBC757E;5269105;Açu
 RN-2400208-48625017EC1645FBA1B4948FEA7A80FE;1020718;Açu
 RN-2400208-D09505A54FAE482CA6029B669A13A2FB;121018;Açu
 RN-2400208-ACF4FC817C414125B6FFD6A32C43F4F5;37481;Açu
 RN-2400208-6FB0B820E9854E42957B0C6BE7797D68;184390;Açu
 RN-2400208-78201CD0156E40219DE2121EE9B22684;173713;Açu
 RN-2400208-C1A0BB9A4D2644C3A4195FCB84FA9833;342984;Açu
 RN-2400208-D2FF739011034AF7AF88BE9909F70869;1627535;Açu
 RN-2400208-74ACDFF6FEDC495FA0E0605BFD3F06BE;145359;Açu
 RN-2400208-4FD8CC49BFB741DCBBBB8FCBA5ED3C1D;4993126;Açu
 RN-2400208-0696AA75BCF4426DBB5D8958D033AAF2;356023;Açu
 RN-2400208-A9ED70C8275E4632863FEC48089061E7;262877;Açu
 RN-2400208-C9CC87A181544128BAE8C959B6EA2610;450772;Açu
 RN-2400208-6B24916D44124251A27CEBB6B8001914;1198516;Açu
 RN-2400208-0A6844466A75463E8E7253F153F388D7;307751;Açu
 RN-2400208-DAC72CAFF9CD470C9135E07BDF7EC049;372185;Açu
 RN-2400208-4B0A2D2CD18A4DEEA22BE1401B339DE9;17612321;Açu
 RN-2400208-3CB7FE69614B49D7BF84E5C0DA3EE2E3;0.7781;Açu
 RN-2400208-96F88EA330F148529ACD76A8820C3F73;95903;Açu
 RN-2400208-9D9D308F083E492E9440AAA21AD7FD53;772162;Açu
 RN-2400208-4BB6B9A81FA243798E7109A98DC16020;4000339;Açu
 RN-2400208-60133B65A4444D5B87A5235A90A93EA4;1062270;Açu
 RN-2400208-80FB72CEB96D45DF8A7434DA14750190;407891;Açu
 RN-2400208-23392283DB2C42198E0CDFE86AAF5839;295749;Açu
 RN-2400208-7D27386CB7FF428F91DD46A3C9F42EAB;103198;Açu
 RN-2400208-86AE7C8254604D7099395F30C6C67636;79945;Açu
 RN-2400208-7FE1FE2EAAE34C14A4A1F7A7243934C3;48255;Açu
 RN-2400208-1977A3A2EB554E23BF9C87E4932CEDE4;343221;Açu
 RN-2400208-B3D11301304D4958A3EBB145C1A45394;184719;Açu
 RN-2400208-8D71C944E6AD4C218FEBE562507BFB5A;479026;Açu
 RN-2400208-8306702414144DD1AA09289B514AA2EB;22567;Açu
 RN-2400208-9FF98C945F3748A28D4380E83F506599;66254;Açu
 RN-2400208-3716943BB91E4DE0B5DF45A8EA88BF92;881437;Açu
 RN-2400208-AC5C6204882D442D9620FDE741D5B918;277451;Açu
 RN-2400208-515808C68E494C6488C2A9CBBBF6D947;1588005;Açu
 RN-2400208-83EEEB6CAFC34A54BDB4D722FB834073;199604;Açu
 RN-2400208-18F19258A63446FDB5FC6E8EA5DAC682;132706;Açu
 RN-2400208-003E441A8ABD44989D34D6966C04075D;903419;Açu
 RN-2400208-CEF0014EA1EA46A0A2D039519F5FC40F;728548;Açu
 RN-2400208-C4063170DE664AFE884D165DF1F3905A;4129761;Açu
 RN-2400208-7313A7D7E1364AB7A581A8936EB71332;9916736;Açu
 RN-2400208-E9198A68F1694714A213B614F88CDD66;294182;Açu
 RN-2400208-6DF4627D2B144353A8BCF3F4FC330F27;113815;Açu
 RN-2400208-A74AADE4B9F84AFCAE90923E0695776A;3917617;Açu
 RN-2400208-88BEA096F24749EEAC07D0A7508D06D9;1574808;Açu
 RN-2400208-797BCBBFDDDC4D94A3693E71675EF2A3;1779613;Açu
 RN-2400208-01EEA4625E2C42498E4E678EB209F227;73441;Açu
 RN-2400208-59913E3636E146EDAF774EEA813CD337;1777882;Açu
 RN-2400208-D2B1C91CB91448208310087FCB0E6EE1;1203366;Açu
 RN-2400208-2DB695825805419897BF20C9F45A397D;1777882;Açu
 RN-2400208-8A51ABE571C34D8E89CD9926EDDB040A;3391856;Açu
 RN-2400208-3B55E90835AD424EBD3E8B461997D23D;1004666;Açu
 RN-2400208-047CDCBA491E437A9981BC80A9CDD254;273035;Açu
 RN-2400208-BCFC8C5B90B94124AB0FD84E6D656FE1;220265;Açu
 RN-2400208-3603872FB3394712B1B9E5021169D4B0;1055112;Açu
 RN-2400208-B045C91B39A94385952DF56D4AA67F76;30374;Açu
 RN-2400208-ACA1D62360AC4F8E9C0BD0408DE0BC41;169226;Açu
 RN-2400208-58AABD928A9246F3815A2DF936EFE512;64007;Açu
 RN-2400208-5A81885D93C442D3B1259CBD08507988;710520;Açu
 RN-2400208-D7E2E80D565F4CC9BD94883F86D8A997;116263;Açu
 RN-2400208-7DD1F60980714FF593B331492A4A679D;146543;Açu
 RN-2400208-65B200103EDE4026AB74D6EFD2900B08;101313;Açu
 RN-2400208-CFDB088E22484BFAA60E933B58E4666A;0.0676;Açu
 RN-2400208-C4A6314AFD5645C7AEF75679D1A478F8;3637894;Açu
 RN-2400208-6980773C462A4C14987A432E865A2F4E;307619;Açu
 RN-2400208-5DEC2563D9294A9CB36FEF0A8CDFCA4A;320594;Açu
 RN-2400208-D1769000CAE04723B4F36391549E8F97;333424;Açu
 RN-2400208-FED33EAE35884C83950B021A4E8A5571;353938;Açu
 RN-2400208-56740B5081F54902B2CC32FCD138212E;566238;Açu
